SYMBOL	gs_name
DDIT4	G4_DC
EIF2S1	G4_DC
ATG16L2	G4_DC
MOB1A	G4_DC
TPD52L2	G4_DC
BRD3	G4_DC
LYPLA1	G4_DC
RSU1	G4_DC
ADD1	G4_DC
ACTN4	G4_DC
TBL1XR1	G4_DC
ZRANB2	G4_DC
FAM204A	G4_DC
RILPL2	G4_DC
ATG12	G4_DC
CREM	G4_DC
GPX4	G4_DC
NDUFB10	G4_DC
PPA2	G4_DC
NDUFB4	G4_DC
MTR	G4_DC
FAM49B	G4_DC
PLEKHJ1	G4_DC
UPK3BL	G4_DC
CHST12	G4_DC
SDHC	G4_DC
APOA1BP	G4_DC
FARSA	G4_DC
DUT	G4_DC
ATP5A1	G4_DC
MMADHC	G4_DC
SNAPIN	G4_DC
ALKBH7	G4_DC
ARL17B	G4_DC
SDHD	G4_DC
TIMM23	G4_DC
PRCC	G4_DC
TUBB	G4_DC
CHP1	G4_DC
TPM4	G4_DC
ABHD16A	G4_DC
AKAP9	G4_DC
PSMB4	G4_DC
MDM4	G4_DC
PSMA4	G4_DC
GTF2I	G4_DC
SNRPE	G4_DC
TMX2	G4_DC
HINT1	G4_DC
ARSA	G4_DC
ENTPD4	G4_DC
TFRC	G4_DC
PYURF	G4_DC
DENR	G4_DC
AFF4	G4_DC
FNBP4	G4_DC
CYFIP2	G4_DC
MCL1	G4_DC
UBAP2L	G4_DC
YWHAE	G4_DC
SERINC3	G4_DC
UQCRH	G4_DC
LMAN2	G4_DC
NDUFA1	G4_DC
DEDD	G4_DC
RAB5C	G4_DC
CHTF8	G4_DC
ZNF146	G4_DC
PFKP	G4_DC
STRAP	G4_DC
ACSF3	G4_DC
PHKB	G4_DC
NDUFA4	G4_DC
ITPA	G4_DC
SORL1	G4_DC
RBM42	G4_DC
STOML2	G4_DC
CACUL1	G4_DC
PIN1	G4_DC
OGT	G4_DC
APBB1IP	G4_DC
GGA3	G4_DC
NDUFV2	G4_DC
MTCH1	G4_DC
NOP10	G4_DC
CS	G4_DC
RNF114	G4_DC
COX6A1	G4_DC
ATF4	G4_DC
OST4	G4_DC
SNRPG	G4_DC
SMARCE1	G4_DC
STXBP2	G4_DC
UXT	G4_DC
H2AFV	G4_DC
HYPK	G4_DC
OCIAD1	G4_DC
SCAF11	G4_DC
PSMD7	G4_DC
MRPS7	G4_DC
ATP6V1F	G4_DC
AAMP	G4_DC
UBE2L3	G4_DC
ARHGAP1	G4_DC
TUBA1B	G4_DC
PSMA3	G4_DC
SRA1	G4_DC
GNB1	G4_DC
PAN3	G4_DC
ERP44	G4_DC
ATP5B	G4_DC
HEXA	G4_DC
VAV1	G4_DC
TARDBP	G4_DC
PAG1	G4_DC
SMDT1	G4_DC
ZCCHC11	G4_DC
ANP32A	G4_DC
EIF1B	G4_DC
ARL17A	G4_DC
CHCHD2	G4_DC
RABGGTB	G4_DC
NSMCE1	G4_DC
ZFAND6	G4_DC
FBL	G4_DC
EXOC4	G4_DC
CCR7	G4_DC
NXT1	G4_DC
GLIPR1	G4_DC
COX6C	G4_DC
AZIN1	G4_DC
IDH3G	G4_DC
C11orf58	G4_DC
C14orf166	G4_DC
SNRPB2	G4_DC
CCAR1	G4_DC
LRCH3	G4_DC
ATP5EP2	G4_DC
GLRX3	G4_DC
SLC25A5	G4_DC
RSL24D1	G4_DC
RBBP6	G4_DC
SEC24C	G4_DC
HNRNPUL1	G4_DC
GTF3A	G4_DC
IFRD1	G4_DC
KDM5A	G4_DC
EMC4	G4_DC
CBWD1	G4_DC
PSMG2	G4_DC
COX14	G4_DC
OVCA2	G4_DC
PDIA3	G4_DC
SP110	G4_DC
UQCRQ	G4_DC
TMEM165	G4_DC
PIK3CD	G4_DC
ALG13	G4_DC
RDH11	G4_DC
PITPNB	G4_DC
TUFM	G4_DC
NAA10	G4_DC
MDH2	G4_DC
ZFC3H1	G4_DC
DEDD2	G4_DC
PET100	G4_DC
COPE	G4_DC
ATG13	G4_DC
LUC7L	G4_DC
TRPT1	G4_DC
MLX	G4_DC
TOMM22	G4_DC
VPS35	G4_DC
SRSF1	G4_DC
ARL6IP1	G4_DC
SEC62	G4_DC
GHITM	G4_DC
ZNHIT1	G4_DC
USP4	G4_DC
UBE2V2	G4_DC
SUB1	G4_DC
RAB7L1	G4_DC
KIAA1191	G4_DC
NCOA3	G4_DC
SRP14	G4_DC
USP7	G4_DC
SCP2	G4_DC
RPA1	G4_DC
RNF181	G4_DC
UBE2K	G4_DC
GTF2B	G4_DC
POLR2G	G4_DC
COPB1	G4_DC
UBE2A	G4_DC
C6orf48	G4_DC
KLC1	G4_DC
PSPC1	G4_DC
PPP1R15A	G4_DC
SLC25A11	G4_DC
PSMA1	G4_DC
EIF3F	G4_DC
PCBP2	G4_DC
KARS	G4_DC
CHMP4A	G4_DC
DGKZ	G4_DC
KRTCAP2	G4_DC
NR1H2	G4_DC
SCAMP3	G4_DC
GRB2	G4_DC
FAM192A	G4_DC
S100A6	G4_DC
NUMB	G4_DC
COX8A	G4_DC
TKT	G4_DC
LSM12	G4_DC
CYB5R3	G4_DC
ATXN10	G4_DC
PPIL4	G4_DC
IL10RB	G4_DC
C4orf3	G4_DC
OSER1	G4_DC
UCHL5	G4_DC
EIF2AK2	G4_DC
USP48	G4_DC
CHMP2A	G4_DC
GTF3C6	G4_DC
TMEM59	G4_DC
FXR1	G4_DC
PPCS	G4_DC
CCT7	G4_DC
CHFR	G4_DC
PRDX5	G4_DC
YTHDF3	G4_DC
RBM3	G4_DC
EIF5	G4_DC
TOR1AIP2	G4_DC
TMEM50B	G4_DC
TRAPPC1	G4_DC
MORF4L1	G4_DC
CMTM3	G4_DC
TXNL1	G4_DC
GPS1	G4_DC
COX7A2	G4_DC
NUP210	G4_DC
METAP2	G4_DC
CSNK2B	G4_DC
TXLNA	G4_DC
RP11-166B2.1	G4_DC
NDUFS8	G4_DC
UBE2L6	G4_DC
ELP2	G4_DC
NDUFB11	G4_DC
SAP18	G4_DC
RBM34	G4_DC
POLR1D	G4_DC
DPP7	G4_DC
CBWD6	G4_DC
TAF9	G4_DC
TRIM13	G4_DC
PAPD4	G4_DC
IAH1	G4_DC
ACADVL	G4_DC
NDUFA3	G4_DC
PDCD6IP	G4_DC
TTC17	G4_DC
MRPL51	G4_DC
CNOT8	G4_DC
ASAH1	G4_DC
MAX	G4_DC
ACTR2	G4_DC
PSMD2	G4_DC
CD38	G4_DC
SNX1	G4_DC
UQCR10	G4_DC
UBL5	G4_DC
DDX27	G4_DC
FKBP1A	G4_DC
ZNF331	G4_DC
RAB10	G4_DC
IMPDH2	G4_DC
HNRNPH2	G4_DC
PSMB6	G4_DC
HIGD2A	G4_DC
BAG6	G4_DC
PAFAH1B2	G4_DC
ARHGAP4	G4_DC
POLR2L	G4_DC
RBM4	G4_DC
EDF1	G4_DC
CBWD2	G4_DC
HPS1	G4_DC
RNH1	G4_DC
RABEP1	G4_DC
SNRPB	G4_DC
ATP1B3	G4_DC
SAFB	G4_DC
EFCAB14	G4_DC
ZNF451	G4_DC
NDUFB7	G4_DC
COX6B1	G4_DC
IDI1	G4_DC
HNRNPU	G4_DC
DCAF8	G4_DC
ATP5E	G4_DC
SNX5	G4_DC
DGUOK	G4_DC
EIF3C	G4_DC
XRCC5	G4_DC
POLR2A	G4_DC
EIF5A	G4_DC
SRSF6	G4_DC
STX16	G4_DC
ATP5H	G4_DC
ARF1	G4_DC
SELT	G4_DC
SH3BGRL	G4_DC
FMNL1	G4_DC
VPS53	G4_DC
ATP5L	G4_DC
SBDS	G4_DC
NBPF11	G4_DC
PRKCSH	G4_DC
PHC3	G4_DC
LMNA	G5_lymphocytes
ELL2	G5_lymphocytes
NR4A3	G5_lymphocytes
RALGAPA1	G5_lymphocytes
IL7R	G5_lymphocytes
FAM177A1	G5_lymphocytes
RNF125	G5_lymphocytes
PIK3R1	G5_lymphocytes
TIPARP	G5_lymphocytes
RGCC	G5_lymphocytes
FOSL2	G5_lymphocytes
MPZL3	G5_lymphocytes
SLC7A5	G5_lymphocytes
AIM1	G5_lymphocytes
TSPYL2	G5_lymphocytes
KDM6B	G5_lymphocytes
CREM	G5_lymphocytes
KIAA1683	G5_lymphocytes
DCTN6	G5_lymphocytes
MYADM	G5_lymphocytes
GABARAPL1	G5_lymphocytes
REL	G5_lymphocytes
TCF7	G5_lymphocytes
PER1	G5_lymphocytes
TUBA4A	G5_lymphocytes
PRMT10	G5_lymphocytes
JMJD6	G5_lymphocytes
PLK3	G5_lymphocytes
TSC22D2	G5_lymphocytes
ANXA1	G5_lymphocytes
ZC3H12A	G5_lymphocytes
VPS37B	G5_lymphocytes
OAT	G5_lymphocytes
S1PR1	G5_lymphocytes
CCR7	G5_lymphocytes
CSRNP1	G5_lymphocytes
YPEL5	G5_lymphocytes
STAT4	G5_lymphocytes
NR4A2	G5_lymphocytes
SYTL3	G5_lymphocytes
TC2N	G5_lymphocytes
DENND4A	G5_lymphocytes
HEXIM1	G5_lymphocytes
IFRD1	G5_lymphocytes
SERTAD1	G5_lymphocytes
CDKN1A	G5_lymphocytes
USP36	G5_lymphocytes
ZFP36L2	G5_lymphocytes
SIK1	G5_lymphocytes
ZNF331	G5_lymphocytes
AREG	G5_lymphocytes
PFKFB3	G5_lymphocytes
CDK17	G5_lymphocytes
SLC38A2	G5_lymphocytes
TMEM2	G5_lymphocytes
SKIL	G5_lymphocytes
NEU1	G5_lymphocytes
HSPH1	G5_lymphocytes
SELK	G5_lymphocytes
CRTAM	G5_lymphocytes
RUNX3	G5_lymphocytes
RORA	G5_lymphocytes
PTGER4	G5_lymphocytes
CD55	G5_lymphocytes
RANBP2	G5_lymphocytes
JUND	G5_lymphocytes
GZMM	G5_lymphocytes
TUBB4B	G5_lymphocytes
POLR3E	G5_lymphocytes
SCML4	G5_lymphocytes
CNOT6L	G5_lymphocytes
RGPD6	G5_lymphocytes
CHD1	G5_lymphocytes
DUSP2	G5_lymphocytes
TNFAIP3	G5_lymphocytes
RGPD5	G5_lymphocytes
PDE4B	G5_lymphocytes
IDI1	G5_lymphocytes
CCNH	G5_lymphocytes
FAM46C	G5_lymphocytes
ATXN7	G5_lymphocytes
FYN	G5_lymphocytes
ATP1B3	G5_lymphocytes
NFE2L2	G5_lymphocytes
IVNS1ABP	G5_lymphocytes
POLR2A	G5_lymphocytes
CAMK4	G5_lymphocytes
CHMP1B	G5_lymphocytes
NR4A1	G5_lymphocytes
GSPT1	G5_lymphocytes
SLC2A3	G5_lymphocytes
IQGAP2	G5_lymphocytes
GPR65	G5_lymphocytes
HBP1	G5_lymphocytes
PAF1	G5_lymphocytes
AMD1	G5_lymphocytes
SORL1	G5_lymphocytes
KLRK1	G5_lymphocytes
GZMK	G5_lymphocytes
AKIRIN1	G5_lymphocytes
FASLG	G6_exhausted
VCAM1	G6_exhausted
CCL3	G6_exhausted
LAG3	G6_exhausted
CXCR6	G6_exhausted
IFNG	G6_exhausted
KLRC4	G6_exhausted
PDCD1	G6_exhausted
KLRD1	G6_exhausted
HAVCR2	G6_exhausted
CD8B	G6_exhausted
SIRPG	G6_exhausted
SNAP47	G6_exhausted
DTHD1	G6_exhausted
PRF1	G6_exhausted
GZMH	G6_exhausted
F2R	G6_exhausted
CD38	G6_exhausted
GZMK	G6_exhausted
CXCL13	G6_exhausted
CCR5	G6_exhausted
CCL4L2	G6_exhausted
KLRC4-KLRK1	G6_exhausted
MYO7A	G6_exhausted
JAKMIP1	G6_exhausted
CD8A	G6_exhausted
NKG7	G6_exhausted
GZMA	G6_exhausted
CHST12	G6_exhausted
CCL4	G6_exhausted
TOX	G6_exhausted
GZMB	G6_exhausted
CCL4L1	G6_exhausted
GIMAP6	G6_exhausted
CTSW	G6_exhausted
RAB37	G6_exhausted
TRGC2	G6_exhausted
CD27	G6_exhausted
GPR56	G6_exhausted
KLRK1	G6_exhausted
ABCA2	G6_exhausted
TIGIT	G6_exhausted
RGS3	G6_exhausted
OASL	G6_exhausted
DDX60	G6_exhausted
GPR174	G6_exhausted
SLAMF7	G6_exhausted
IKZF3	G6_exhausted
PVRIG	G6_exhausted
SIT1	G6_exhausted
UBASH3A	G6_exhausted
S100PBP	G6_exhausted
TNFRSF9	G6_exhausted
ZBP1	G6_exhausted
THEMIS	G6_exhausted
GPR171	G6_exhausted
SLAMF6	G6_exhausted
FCRL3	G6_exhausted
TRGC1	G6_exhausted
ADORA2A	G6_exhausted
GIMAP4	G6_exhausted
GBP5	G6_exhausted
CCL5	G6_exhausted
BCAS4	G6_exhausted
ITGAE	G6_exhausted
FUT8	G6_exhausted
SLFN12L	G6_exhausted
MCTP2	G6_exhausted
TRAFD1	G6_exhausted
ITGB7	G6_exhausted
RAB27A	G6_exhausted
GIMAP5	G6_exhausted
INPP4B	G6_exhausted
PYHIN1	G6_exhausted
GIMAP7	G6_exhausted
C5orf56	G6_exhausted
LYST	G6_exhausted
CST7	G6_exhausted
APOBEC3G	G6_exhausted
CXCR3	G6_exhausted
CD84	G6_exhausted
CLSTN3	G6_exhausted
ABI3	G6_exhausted
IL2RB	G6_exhausted
RARRES3	G6_exhausted
APOBEC3D	G6_exhausted
SLFN5	G6_exhausted
HAPLN3	G6_exhausted
PAM	G6_exhausted
PCED1B	G6_exhausted
ITM2A	G6_exhausted
GBP1	G6_exhausted
GOLIM4	G6_exhausted
SH2D1A	G6_exhausted
MPHOSPH9	G6_exhausted
GIMAP2	G6_exhausted
TTN	G6_exhausted
IFI44L	G6_exhausted
DENND2D	G6_exhausted
GYG1	G6_exhausted
ACP5	G6_exhausted
CRTAM	G6_exhausted
IFI6	G6_exhausted
PSTPIP1	G6_exhausted
KLRG1	G6_exhausted
EPSTI1	G6_exhausted
RALGDS	G6_exhausted
PON2	G6_exhausted
SLA2	G6_exhausted
HOPX	G6_exhausted
SAMD9L	G6_exhausted
OAS2	G6_exhausted
SAMD3	G6_exhausted
PATL2	G6_exhausted
TRAF5	G6_exhausted
ARPC5L	G6_exhausted
OAS3	G6_exhausted
YARS	G6_exhausted
STAMBPL1	G6_exhausted
GALM	G6_exhausted
SPATA13	G6_exhausted
XAF1	G6_exhausted
IDH2	G6_exhausted
CD3D	G6_exhausted
MX1	G6_exhausted
GBP4	G6_exhausted
C19orf66	G6_exhausted
CD2BP2	G6_exhausted
IRF2	G6_exhausted
HCST	G6_exhausted
NLRC3	G6_exhausted
SCML4	G6_exhausted
SH2D3C	G6_exhausted
RBCK1	G6_exhausted
ARHGEF3	G6_exhausted
CBLB	G6_exhausted
RASAL3	G6_exhausted
CD2	G6_exhausted
PARP10	G6_exhausted
LSM2	G6_exhausted
GBP2	G6_exhausted
PRKCH	G6_exhausted
TBCD	G6_exhausted
CD3G	G6_exhausted
TBC1D10C	G6_exhausted
CD7	G6_exhausted
LCK	G6_exhausted
CD3E	G6_exhausted
PARP9	G6_exhausted
PAG1	G6_exhausted
TMEM140	G6_exhausted
PTPRJ	G6_exhausted
SBF1	G6_exhausted
RP4-583P15.14	G6_exhausted
LIME1	G6_exhausted
MRPL10	G6_exhausted
LY6E	G6_exhausted
ST6GALNAC6	G6_exhausted
PLCG1	G6_exhausted
MAP4K1	G6_exhausted
TSEN54	G6_exhausted
CD96	G6_exhausted
DRAP1	G6_exhausted
IFI35	G6_exhausted
AMICA1	G6_exhausted
LCP2	G6_exhausted
VAMP5	G6_exhausted
ASXL2	G6_exhausted
CTLA4	G6_exhausted
LAT	G6_exhausted
TRIM69	G6_exhausted
BTN3A3	G6_exhausted
NELL2	G6_exhausted
C12orf75	G6_exhausted
ATHL1	G6_exhausted
DGKZ	G6_exhausted
PPM1M	G6_exhausted
ISG15	G6_exhausted
UBE2L6	G6_exhausted
UBE2F	G6_exhausted
DTX3L	G6_exhausted
IL32	G6_exhausted
TRAC	G6_exhausted
SYNRG	G6_exhausted
RASSF1	G6_exhausted
SKA2	G6_exhausted
IFI27L2	G6_exhausted
SH2D2A	G6_exhausted
APOL6	G6_exhausted
MOV10	G6_exhausted
FABP5	G6_exhausted
ID2	G6_exhausted
PTPN6	G6_exhausted
PSMB9	G6_exhausted
GNLY	G6_exhausted
PRDM1	G6_exhausted
TRAT1	G6_exhausted
HNRNPLL	G6_exhausted
ATP6V0E2	G6_exhausted
APOL2	G6_exhausted
RASGRP1	G6_exhausted
EIF2AK2	G6_exhausted
CLEC2B	G6_exhausted
SP140	G6_exhausted
LASP1	G6_exhausted
CD63	G6_exhausted
PHF11	G6_exhausted
BST2	G6_exhausted
ENTPD1	G6_exhausted
SKAP1	G6_exhausted
GSDMD	G6_exhausted
PTPRCAP	G6_exhausted
ZAP70	G6_exhausted
MAP2K2	G6_exhausted
PSD4	G6_exhausted
PPP1R18	G6_exhausted
CTSD	G6_exhausted
STAT1	G6_exhausted
TPST2	G6_exhausted
CMC1	G6_exhausted
PTPN7	G6_exhausted
GPRIN3	G6_exhausted
ATXN1	G6_exhausted
APOBEC3C	G6_exhausted
RAB1B	G6_exhausted
SLC9A3R1	G6_exhausted
MUS81	G6_exhausted
NUCB2	G6_exhausted
TRIM59	G6_exhausted
CD247	G6_exhausted
IFITM1	G6_exhausted
SPN	G6_exhausted
SERPINB1	G6_exhausted
DAXX	G6_exhausted
CCND2	G6_exhausted
AIP	G6_exhausted
ITGAL	G6_exhausted
ARHGAP30	G6_exhausted
PTPN22	G6_exhausted
TAP1	G6_exhausted
TRPV2	G6_exhausted
NELFCD	G6_exhausted
SEMA4D	G6_exhausted
ACAP1	G6_exhausted
PSMB10	G6_exhausted
EVL	G6_exhausted
DENND1C	G6_exhausted
UNC13D	G6_exhausted
IPCEF1	G6_exhausted
PSMB8	G6_exhausted
SASH3	G6_exhausted
SRRT	G6_exhausted
STOM	G6_exhausted
ARAP2	G6_exhausted
TRAF3IP3	G6_exhausted
TRANK1	G6_exhausted
C11orf48	G6_exhausted
IGFLR1	G6_exhausted
LBH	G6_exhausted
CALM3	G6_exhausted
SHISA5	G6_exhausted
CYTH4	G6_exhausted
LRBA	G6_exhausted
NAB1	G6_exhausted
ACTN4	G6_exhausted
PIK3CD	G6_exhausted
RHOC	G6_exhausted
BIN1	G6_exhausted
ZBTB38	G6_exhausted
FYN	G6_exhausted
UBE2V1	G6_exhausted
MLLT3	G6_exhausted
RPS6KA1	G6_exhausted
SHFM1	G6_exhausted
FOXP3	G7_Treg
CCR8	G7_Treg
TNFRSF4	G7_Treg
ICA1	G7_Treg
FBLN7	G7_Treg
RTKN2	G7_Treg
IL2RA	G7_Treg
TNFRSF18	G7_Treg
MAGEH1	G7_Treg
MAF	G7_Treg
ETV7	G7_Treg
CD4	G7_Treg
TBC1D4	G7_Treg
IKZF2	G7_Treg
DUSP16	G7_Treg
ICOS	G7_Treg
ZC3H12D	G7_Treg
STAM	G7_Treg
HS3ST3B1	G7_Treg
CTLA4	G7_Treg
TIAM1	G7_Treg
TNFRSF25	G7_Treg
GK	G7_Treg
BTLA	G7_Treg
BATF	G7_Treg
CORO1B	G7_Treg
SDC4	G7_Treg
CD28	G7_Treg
THADA	G7_Treg
PHTF2	G7_Treg
TMEM173	G7_Treg
KLRB1	G7_Treg
MICAL2	G7_Treg
SLAMF1	G7_Treg
SPOCK2	G7_Treg
PBX4	G7_Treg
PHACTR2	G7_Treg
MBOAT1	G7_Treg
FAS	G7_Treg
RORA	G7_Treg
PELI1	G7_Treg
TNIK	G7_Treg
LTB	G7_Treg
GEM	G7_Treg
TIGIT	G7_Treg
DNPH1	G7_Treg
UXS1	G7_Treg
PBXIP1	G7_Treg
NCF4	G7_Treg
HTATIP2	G7_Treg
CD5	G7_Treg
ARID5B	G7_Treg
TRAF3	G7_Treg
RAB11FIP1	G7_Treg
RHBDD2	G7_Treg
LY75	G7_Treg
SUSD3	G7_Treg
P2RY10	G7_Treg
CNST	G7_Treg
DUSP4	G7_Treg
IL6ST	G7_Treg
LIMS1	G7_Treg
TP53INP1	G7_Treg
MSI2	G7_Treg
ZC3H7A	G7_Treg
SIRPG	G7_Treg
NR3C1	G7_Treg
HNRNPLL	G7_Treg
CARD16	G7_Treg
OTUD5	G7_Treg
PHLDA1	G7_Treg
CD82	G7_Treg
GOLGA8B	G7_Treg
EPSTI1	G7_Treg
UGP2	G7_Treg
KIAA0319L	G7_Treg
TLK1	G7_Treg
SYT11	G7_Treg
TRAF1	G7_Treg
CNIH1	G7_Treg
ARNTL	G7_Treg
PIK3IP1	G7_Treg
PIM2	G7_Treg
NABP1	G7_Treg
LAT	G7_Treg
PCED1B	G7_Treg
GOLGA8A	G7_Treg
ITM2A	G7_Treg
IFNAR2	G7_Treg
BTG3	G7_Treg
GATA3	G7_Treg
DDHD1	G7_Treg
CD247	G7_Treg
SKAP1	G7_Treg
TULP4	G7_Treg
TRIM59	G7_Treg
GRSF1	G7_Treg
PMAIP1	G7_Treg
CD2	G7_Treg
NDFIP1	G7_Treg
RFFL	G7_Treg
GPRIN3	G7_Treg
IKBKB	G7_Treg
ENTPD1	G7_Treg
GALM	G7_Treg
PLIN2	G7_Treg
CREB3L2	G7_Treg
CTSB	G7_Treg
ITK	G7_Treg
PLEKHG2	G7_Treg
TFRC	G7_Treg
DGKA	G7_Treg
CD27	G7_Treg
NFAT5	G7_Treg
LDLRAD4	G7_Treg
CXCL13	G7_Treg
IL7R	G7_Treg
TRAC	G7_Treg
DUSP10	G7_Treg
PAM	G7_Treg
STAT5B	G7_Treg
CXCR3	G7_Treg
CXCR6	G7_Treg
FAM129A	G7_Treg
PTPRJ	G7_Treg
IPCEF1	G7_Treg
CACYBP	G7_Treg
ADAM19	G7_Treg
CCM2	G7_Treg
CD7	G7_Treg
IGFLR1	G7_Treg
RAP1A	G7_Treg
CDK6	G7_Treg
PDCD1	G7_Treg
FAM53B	G7_Treg
ANXA7	G7_Treg
PTTG1	G7_Treg
GLRX	G7_Treg
EED	G7_Treg
C9orf16	G7_Treg
ZNF292	G7_Treg
GBP2	G7_Treg
NAMPTL	G7_Treg
IL32	G7_Treg
TESPA1	G7_Treg
CHMP7	G7_Treg
PRDX2	G7_Treg
NAB1	G7_Treg
ZNF410	G7_Treg
LBH	G7_Treg
RASGRP1	G7_Treg
TNFRSF1B	G7_Treg
HSPB1	G7_Treg
NF2	G7_Treg
SEC11C	G7_Treg
TRIM14	G7_Treg
PFKFB3	G7_Treg
PRDM1	G7_Treg
GBP5	G7_Treg
SOD1	G7_Treg
USP48	G7_Treg
SLC7A6	G7_Treg
RHOC	G7_Treg
IL2RB	G7_Treg
IL27RA	G7_Treg
RANGAP1	G7_Treg
COMMD3	G7_Treg
ZBTB38	G7_Treg
OGDH	G7_Treg
NBR1	G7_Treg
CALM3	G7_Treg
SIT1	G7_Treg
SH2D1A	G7_Treg
ST6GALNAC6	G7_Treg
ARHGEF6	G7_Treg
IL21R	G7_Treg
BIRC3	G7_Treg
FAIM3	G7_Treg
PTPN7	G7_Treg
ADAM10	G7_Treg
LCK	G7_Treg
CD79B	G7_Treg
ODF2L	G7_Treg
SH2D2A	G7_Treg
MRPS6	G7_Treg
OXNAD1	G7_Treg
RALGDS	G7_Treg
CD58	G7_Treg
PPM1G	G7_Treg
NDUFV2	G7_Treg
MIIP	G7_Treg
ATP6V0E2	G7_Treg
CD3D	G7_Treg
RPS27L	G7_Treg
NPC1	G7_Treg
RBPJ	G7_Treg
NECAP2	G7_Treg
CASP1	G7_Treg
OPTN	G7_Treg
RBM19	G7_Treg
TANK	G7_Treg
TMEM140	G7_Treg
NAMPT	G7_Treg
SFXN1	G7_Treg
PAK2	G7_Treg
FGFBP2	G8_cytotoxic
FCRL6	G8_cytotoxic
TGFBR3	G8_cytotoxic
GNLY	G8_cytotoxic
SPON2	G8_cytotoxic
SAMD3	G8_cytotoxic
TRDC	G8_cytotoxic
KLRG1	G8_cytotoxic
GZMH	G8_cytotoxic
TRGC1	G8_cytotoxic
A2M	G8_cytotoxic
FCGR3A	G8_cytotoxic
GZMM	G8_cytotoxic
AOAH	G8_cytotoxic
GZMA	G8_cytotoxic
HOPX	G8_cytotoxic
KLRB1	G8_cytotoxic
NKG7	G8_cytotoxic
GRAP2	G8_cytotoxic
PXN	G8_cytotoxic
KLRD1	G8_cytotoxic
PTPN4	G8_cytotoxic
TRGC2	G8_cytotoxic
CTSW	G8_cytotoxic
S1PR1	G8_cytotoxic
PRF1	G8_cytotoxic
CCL5	G8_cytotoxic
TC2N	G8_cytotoxic
C12orf75	G8_cytotoxic
PLAC8	G8_cytotoxic
ITM2C	G8_cytotoxic
CCL4	G8_cytotoxic
CCL4L2	G8_cytotoxic
TSEN54	G8_cytotoxic
GZMB	G8_cytotoxic
KLRK1	G8_cytotoxic
CST7	G8_cytotoxic
CCL4L1	G8_cytotoxic
C20orf112	G8_cytotoxic
MYO1F	G8_cytotoxic
GIMAP7	G8_cytotoxic
NLRC3	G8_cytotoxic
SORL1	G8_cytotoxic
ZAP70	G8_cytotoxic
C5orf56	G8_cytotoxic
SYNE1	G8_cytotoxic
RORA	G8_cytotoxic
PYHIN1	G8_cytotoxic
SCML4	G8_cytotoxic
SLFN12L	G8_cytotoxic
GPR56	G8_cytotoxic
SLAMF7	G8_cytotoxic
KLRC4-KLRK1	G8_cytotoxic
CD8A	G8_cytotoxic
STOM	G8_cytotoxic
PIM1	G8_cytotoxic
SYTL1	G8_cytotoxic
BIN2	G8_cytotoxic
MGAT4A	G8_cytotoxic
PATL2	G8_cytotoxic
SLC9A3R1	G8_cytotoxic
TNF	G8_cytotoxic
GLIPR2	G8_cytotoxic
TBCD	G8_cytotoxic
TPST2	G8_cytotoxic
THEMIS	G8_cytotoxic
GZMK	G8_cytotoxic
ANXA1	G8_cytotoxic
SLFN5	G8_cytotoxic
GIMAP5	G8_cytotoxic
STAT4	G8_cytotoxic
RASAL3	G8_cytotoxic
VCAM1	G9_exhausted
KIR2DL4	G9_exhausted
TNFRSF9	G9_exhausted
GEM	G9_exhausted
CXCL13	G9_exhausted
NAB1	G9_exhausted
DFNB31	G9_exhausted
CADM1	G9_exhausted
CRTAM	G9_exhausted
GPR56	G9_exhausted
CTLA4	G9_exhausted
MYO7A	G9_exhausted
DUSP4	G9_exhausted
HAVCR2	G9_exhausted
TNFSF9	G9_exhausted
METRNL	G9_exhausted
DTHD1	G9_exhausted
CXCR6	G9_exhausted
CCDC64	G9_exhausted
PHLDA1	G9_exhausted
PDE3B	G9_exhausted
GZMB	G9_exhausted
LAG3	G9_exhausted
SLC7A5	G9_exhausted
KLRC4	G9_exhausted
PDCD1	G9_exhausted
NELL2	G9_exhausted
SNAP47	G9_exhausted
ENTPD1	G9_exhausted
CD8A	G9_exhausted
TTN	G9_exhausted
PRF1	G9_exhausted
CD8B	G9_exhausted
MCTP2	G9_exhausted
TOX	G9_exhausted
AHI1	G9_exhausted
GZMH	G9_exhausted
SYTL3	G9_exhausted
GOLIM4	G9_exhausted
PAM	G9_exhausted
KLRC4-KLRK1	G9_exhausted
LYST	G9_exhausted
SLA2	G9_exhausted
NKG7	G9_exhausted
RAB27A	G9_exhausted
ASXL2	G9_exhausted
HNRNPLL	G9_exhausted
ITPRIP	G9_exhausted
TGIF1	G9_exhausted
BANP	G9_exhausted
CREM	G9_exhausted
PON2	G9_exhausted
CCL4L1	G9_exhausted
CCL4L2	G9_exhausted
PDE4D	G9_exhausted
CCL4	G9_exhausted
VPS37B	G9_exhausted
ATXN1	G9_exhausted
CTSW	G9_exhausted
KLRK1	G9_exhausted
GABARAPL1	G9_exhausted
CCL5	G9_exhausted
F2R	G9_exhausted
JMJD6	G9_exhausted
KLRD1	G9_exhausted
BTG3	G9_exhausted
DCTN6	G9_exhausted
SAMSN1	G9_exhausted
TIGIT	G9_exhausted
PRDM1	G9_exhausted
ZBTB1	G9_exhausted
CBLB	G9_exhausted
DNAJA4	G9_exhausted
